evidence_id,transaction_id,evidence_type,content
EV_011097,TXN_003699,refund_record,Refund status: requested.
EV_011098,TXN_003700,payment_authentication,Payment authentication status was success.
EV_011099,TXN_003700,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-31.
EV_011100,TXN_003700,refund_record,Refund status: none.
EV_011101,TXN_003701,payment_authentication,Payment authentication status was success.
EV_011102,TXN_003701,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-05-14.
EV_011103,TXN_003701,refund_record,Refund status: none.
EV_011104,TXN_003702,payment_authentication,Payment authentication status was success.
EV_011105,TXN_003702,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-06-18.
EV_011106,TXN_003702,refund_record,Refund status: none.
EV_011107,TXN_003703,payment_authentication,Payment authentication status was success.
EV_011108,TXN_003703,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-05-24.
EV_011109,TXN_003703,refund_record,Refund status: requested.
EV_011110,TXN_003704,payment_authentication,Payment authentication status was failed.
EV_011111,TXN_003704,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-07-11.
EV_011112,TXN_003704,refund_record,Refund status: none.
EV_011113,TXN_003705,payment_authentication,Payment authentication status was failed.
EV_011114,TXN_003705,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-04-15.
EV_011115,TXN_003705,refund_record,Refund status: processed.
EV_011116,TXN_003706,payment_authentication,Payment authentication status was success.
EV_011117,TXN_003706,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-01-12.
EV_011118,TXN_003706,refund_record,Refund status: processed.
EV_011119,TXN_003707,payment_authentication,Payment authentication status was failed.
EV_011120,TXN_003707,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-02-03.
EV_011121,TXN_003707,refund_record,Refund status: none.
EV_011122,TXN_003708,payment_authentication,Payment authentication status was success.
EV_011123,TXN_003708,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-04-19.
EV_011124,TXN_003708,refund_record,Refund status: none.
EV_011125,TXN_003709,payment_authentication,Payment authentication status was success.
EV_011126,TXN_003709,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-04.
EV_011127,TXN_003709,refund_record,Refund status: requested.
EV_011128,TXN_003710,payment_authentication,Payment authentication status was success.
EV_011129,TXN_003710,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-06-21.
EV_011130,TXN_003710,refund_record,Refund status: none.
EV_011131,TXN_003711,payment_authentication,Payment authentication status was success.
EV_011132,TXN_003711,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-01-04.
EV_011133,TXN_003711,refund_record,Refund status: none.
EV_011134,TXN_003712,payment_authentication,Payment authentication status was success.
EV_011135,TXN_003712,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-08-02.
EV_011136,TXN_003712,refund_record,Refund status: none.
EV_011137,TXN_003713,payment_authentication,Payment authentication status was failed.
EV_011138,TXN_003713,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-02-27.
EV_011139,TXN_003713,refund_record,Refund status: none.
EV_011140,TXN_003714,payment_authentication,Payment authentication status was success.
EV_011141,TXN_003714,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-02-16.
EV_011142,TXN_003714,refund_record,Refund status: requested.
EV_011143,TXN_003715,payment_authentication,Payment authentication status was success.
EV_011144,TXN_003715,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-01-09.
EV_011145,TXN_003715,refund_record,Refund status: requested.
EV_011146,TXN_003716,payment_authentication,Payment authentication status was success.
EV_011147,TXN_003716,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-04-21.
EV_011148,TXN_003716,refund_record,Refund status: none.
EV_011149,TXN_003717,payment_authentication,Payment authentication status was failed.
EV_011150,TXN_003717,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-06-17.
EV_011151,TXN_003717,refund_record,Refund status: none.
EV_011152,TXN_003718,payment_authentication,Payment authentication status was failed.
EV_011153,TXN_003718,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-10.
EV_011154,TXN_003718,refund_record,Refund status: none.
EV_011155,TXN_003719,payment_authentication,Payment authentication status was success.
EV_011156,TXN_003719,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-01-15.
EV_011157,TXN_003719,refund_record,Refund status: none.
EV_011158,TXN_003720,payment_authentication,Payment authentication status was success.
EV_011159,TXN_003720,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-03-11.
EV_011160,TXN_003720,refund_record,Refund status: none.
EV_011161,TXN_003721,payment_authentication,Payment authentication status was success.
EV_011162,TXN_003721,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-06-29.
EV_011163,TXN_003721,refund_record,Refund status: none.
EV_011164,TXN_003722,payment_authentication,Payment authentication status was success.
EV_011165,TXN_003722,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-08-06.
EV_011166,TXN_003722,refund_record,Refund status: requested.
EV_011167,TXN_003723,payment_authentication,Payment authentication status was failed.
EV_011168,TXN_003723,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-05-03.
EV_011169,TXN_003723,refund_record,Refund status: none.
EV_011170,TXN_003724,payment_authentication,Payment authentication status was failed.
EV_011171,TXN_003724,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-03-16.
EV_011172,TXN_003724,refund_record,Refund status: none.
EV_011173,TXN_003725,payment_authentication,Payment authentication status was success.
EV_011174,TXN_003725,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-02-03.
EV_011175,TXN_003725,refund_record,Refund status: none.
EV_011176,TXN_003726,payment_authentication,Payment authentication status was failed.
EV_011177,TXN_003726,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-04-17.
EV_011178,TXN_003726,refund_record,Refund status: none.
EV_011179,TXN_003727,payment_authentication,Payment authentication status was success.
EV_011180,TXN_003727,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-01-22.
EV_011181,TXN_003727,refund_record,Refund status: none.
EV_011182,TXN_003728,payment_authentication,Payment authentication status was failed.
EV_011183,TXN_003728,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-05-31.
EV_011184,TXN_003728,refund_record,Refund status: none.
EV_011185,TXN_003729,payment_authentication,Payment authentication status was success.
EV_011186,TXN_003729,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-13.
EV_011187,TXN_003729,refund_record,Refund status: none.
EV_011188,TXN_003730,payment_authentication,Payment authentication status was success.
EV_011189,TXN_003730,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-04-22.
EV_011190,TXN_003730,refund_record,Refund status: none.
EV_011191,TXN_003731,payment_authentication,Payment authentication status was success.
EV_011192,TXN_003731,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-04-19.
EV_011193,TXN_003731,refund_record,Refund status: none.
EV_011194,TXN_003732,payment_authentication,Payment authentication status was success.
EV_011195,TXN_003732,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-04-16.
EV_011196,TXN_003732,refund_record,Refund status: none.
EV_011197,TXN_003733,payment_authentication,Payment authentication status was success.
EV_011198,TXN_003733,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-06-10.
EV_011199,TXN_003733,refund_record,Refund status: requested.
EV_011200,TXN_003734,payment_authentication,Payment authentication status was failed.
EV_011201,TXN_003734,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-07-18.
EV_011202,TXN_003734,refund_record,Refund status: none.
EV_011203,TXN_003735,payment_authentication,Payment authentication status was failed.
EV_011204,TXN_003735,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-05-04.
EV_011205,TXN_003735,refund_record,Refund status: none.
EV_011206,TXN_003736,payment_authentication,Payment authentication status was failed.
EV_011207,TXN_003736,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-04-10.
EV_011208,TXN_003736,refund_record,Refund status: requested.
EV_011209,TXN_003737,payment_authentication,Payment authentication status was success.
EV_011210,TXN_003737,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-08.
EV_011211,TXN_003737,refund_record,Refund status: requested.
EV_011212,TXN_003738,payment_authentication,Payment authentication status was success.
EV_011213,TXN_003738,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-08-16.
EV_011214,TXN_003738,refund_record,Refund status: requested.
EV_011215,TXN_003739,payment_authentication,Payment authentication status was success.
EV_011216,TXN_003739,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-02-25.
EV_011217,TXN_003739,refund_record,Refund status: none.
EV_011218,TXN_003740,payment_authentication,Payment authentication status was success.
EV_011219,TXN_003740,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-04-20.
EV_011220,TXN_003740,refund_record,Refund status: none.
EV_011221,TXN_003741,payment_authentication,Payment authentication status was success.
EV_011222,TXN_003741,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-03-20.
EV_011223,TXN_003741,refund_record,Refund status: none.
EV_011224,TXN_003742,payment_authentication,Payment authentication status was success.
EV_011225,TXN_003742,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-04-18.
EV_011226,TXN_003742,refund_record,Refund status: requested.
EV_011227,TXN_003743,payment_authentication,Payment authentication status was success.
EV_011228,TXN_003743,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-08-09.
EV_011229,TXN_003743,refund_record,Refund status: processed.
EV_011230,TXN_003744,payment_authentication,Payment authentication status was success.
EV_011231,TXN_003744,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-01-24.
EV_011232,TXN_003744,refund_record,Refund status: none.
EV_011233,TXN_003745,payment_authentication,Payment authentication status was failed.
EV_011234,TXN_003745,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-02-24.
EV_011235,TXN_003745,refund_record,Refund status: none.
EV_011236,TXN_003746,payment_authentication,Payment authentication status was success.
EV_011237,TXN_003746,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-05-05.
EV_011238,TXN_003746,refund_record,Refund status: none.
EV_011239,TXN_003747,payment_authentication,Payment authentication status was failed.
EV_011240,TXN_003747,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-05-23.
EV_011241,TXN_003747,refund_record,Refund status: none.
EV_011242,TXN_003748,payment_authentication,Payment authentication status was success.
EV_011243,TXN_003748,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-23.
EV_011244,TXN_003748,refund_record,Refund status: processed.
EV_011245,TXN_003749,payment_authentication,Payment authentication status was success.
EV_011246,TXN_003749,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-04-01.
EV_011247,TXN_003749,refund_record,Refund status: none.
EV_011248,TXN_003750,payment_authentication,Payment authentication status was success.
EV_011249,TXN_003750,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-08.
EV_011250,TXN_003750,refund_record,Refund status: processed.
EV_011251,TXN_003751,payment_authentication,Payment authentication status was failed.
EV_011252,TXN_003751,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-05-08.
EV_011253,TXN_003751,refund_record,Refund status: none.
EV_011254,TXN_003752,payment_authentication,Payment authentication status was success.
EV_011255,TXN_003752,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-06-15.
EV_011256,TXN_003752,refund_record,Refund status: none.
EV_011257,TXN_003753,payment_authentication,Payment authentication status was success.
EV_011258,TXN_003753,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-08-02.
EV_011259,TXN_003753,refund_record,Refund status: none.
EV_011260,TXN_003754,payment_authentication,Payment authentication status was success.
EV_011261,TXN_003754,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-02-09.
EV_011262,TXN_003754,refund_record,Refund status: none.
EV_011263,TXN_003755,payment_authentication,Payment authentication status was success.
EV_011264,TXN_003755,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-03-11.
EV_011265,TXN_003755,refund_record,Refund status: none.
EV_011266,TXN_003756,payment_authentication,Payment authentication status was success.
EV_011267,TXN_003756,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-04-18.
EV_011268,TXN_003756,refund_record,Refund status: processed.
EV_011269,TXN_003757,payment_authentication,Payment authentication status was success.
EV_011270,TXN_003757,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-05-06.
EV_011271,TXN_003757,refund_record,Refund status: requested.
EV_011272,TXN_003758,payment_authentication,Payment authentication status was success.
EV_011273,TXN_003758,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-10.
EV_011274,TXN_003758,refund_record,Refund status: none.
EV_011275,TXN_003759,payment_authentication,Payment authentication status was success.
EV_011276,TXN_003759,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-07-07.
EV_011277,TXN_003759,refund_record,Refund status: none.
EV_011278,TXN_003760,payment_authentication,Payment authentication status was success.
EV_011279,TXN_003760,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-06-19.
EV_011280,TXN_003760,refund_record,Refund status: none.
EV_011281,TXN_003761,payment_authentication,Payment authentication status was failed.
EV_011282,TXN_003761,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-26.
EV_011283,TXN_003761,refund_record,Refund status: none.
EV_011284,TXN_003762,payment_authentication,Payment authentication status was failed.
EV_011285,TXN_003762,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-05-14.
EV_011286,TXN_003762,refund_record,Refund status: processed.
EV_011287,TXN_003763,payment_authentication,Payment authentication status was failed.
EV_011288,TXN_003763,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-01-22.
EV_011289,TXN_003763,refund_record,Refund status: requested.
EV_011290,TXN_003764,payment_authentication,Payment authentication status was success.
EV_011291,TXN_003764,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-04-20.
EV_011292,TXN_003764,refund_record,Refund status: requested.
EV_011293,TXN_003765,payment_authentication,Payment authentication status was success.
EV_011294,TXN_003765,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-07-01.
EV_011295,TXN_003765,refund_record,Refund status: none.
EV_011296,TXN_003766,payment_authentication,Payment authentication status was failed.
EV_011297,TXN_003766,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-05-14.
EV_011298,TXN_003766,refund_record,Refund status: processed.
EV_011299,TXN_003767,payment_authentication,Payment authentication status was success.
EV_011300,TXN_003767,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-01-13.
EV_011301,TXN_003767,refund_record,Refund status: requested.
EV_011302,TXN_003768,payment_authentication,Payment authentication status was success.
EV_011303,TXN_003768,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-07-31.
EV_011304,TXN_003768,refund_record,Refund status: requested.
EV_011305,TXN_003769,payment_authentication,Payment authentication status was success.
EV_011306,TXN_003769,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-17.
EV_011307,TXN_003769,refund_record,Refund status: requested.
EV_011308,TXN_003770,payment_authentication,Payment authentication status was failed.
EV_011309,TXN_003770,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-01-08.
EV_011310,TXN_003770,refund_record,Refund status: requested.
EV_011311,TXN_003771,payment_authentication,Payment authentication status was success.
EV_011312,TXN_003771,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-25.
EV_011313,TXN_003771,refund_record,Refund status: requested.
EV_011314,TXN_003772,payment_authentication,Payment authentication status was success.
EV_011315,TXN_003772,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-04-21.
EV_011316,TXN_003772,refund_record,Refund status: none.
EV_011317,TXN_003773,payment_authentication,Payment authentication status was failed.
EV_011318,TXN_003773,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-07-25.
EV_011319,TXN_003773,refund_record,Refund status: none.
EV_011320,TXN_003774,payment_authentication,Payment authentication status was success.
EV_011321,TXN_003774,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-08-12.
EV_011322,TXN_003774,refund_record,Refund status: processed.
EV_011323,TXN_003775,payment_authentication,Payment authentication status was success.
EV_011324,TXN_003775,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-06-23.
EV_011325,TXN_003775,refund_record,Refund status: none.
EV_011326,TXN_003776,payment_authentication,Payment authentication status was failed.
EV_011327,TXN_003776,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-04-04.
EV_011328,TXN_003776,refund_record,Refund status: none.
EV_011329,TXN_003777,payment_authentication,Payment authentication status was success.
EV_011330,TXN_003777,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-06-09.
EV_011331,TXN_003777,refund_record,Refund status: none.
EV_011332,TXN_003778,payment_authentication,Payment authentication status was success.
EV_011333,TXN_003778,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-04-05.
EV_011334,TXN_003778,refund_record,Refund status: processed.
EV_011335,TXN_003779,payment_authentication,Payment authentication status was failed.
EV_011336,TXN_003779,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-28.
EV_011337,TXN_003779,refund_record,Refund status: none.
EV_011338,TXN_003780,payment_authentication,Payment authentication status was success.
EV_011339,TXN_003780,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-04-15.
EV_011340,TXN_003780,refund_record,Refund status: none.
EV_011341,TXN_003781,payment_authentication,Payment authentication status was success.
EV_011342,TXN_003781,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-04-18.
EV_011343,TXN_003781,refund_record,Refund status: processed.
EV_011344,TXN_003782,payment_authentication,Payment authentication status was success.
EV_011345,TXN_003782,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-01-16.
EV_011346,TXN_003782,refund_record,Refund status: requested.
EV_011347,TXN_003783,payment_authentication,Payment authentication status was success.
EV_011348,TXN_003783,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-08-02.
EV_011349,TXN_003783,refund_record,Refund status: none.
EV_011350,TXN_003784,payment_authentication,Payment authentication status was success.
EV_011351,TXN_003784,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-02-02.
EV_011352,TXN_003784,refund_record,Refund status: none.
EV_011353,TXN_003785,payment_authentication,Payment authentication status was success.
EV_011354,TXN_003785,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-07-28.
EV_011355,TXN_003785,refund_record,Refund status: none.
EV_011356,TXN_003786,payment_authentication,Payment authentication status was success.
EV_011357,TXN_003786,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-01-14.
EV_011358,TXN_003786,refund_record,Refund status: requested.
EV_011359,TXN_003787,payment_authentication,Payment authentication status was success.
EV_011360,TXN_003787,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-07-21.
EV_011361,TXN_003787,refund_record,Refund status: requested.
EV_011362,TXN_003788,payment_authentication,Payment authentication status was failed.
EV_011363,TXN_003788,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-08-03.
EV_011364,TXN_003788,refund_record,Refund status: none.
EV_011365,TXN_003789,payment_authentication,Payment authentication status was failed.
EV_011366,TXN_003789,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-06-19.
EV_011367,TXN_003789,refund_record,Refund status: none.
EV_011368,TXN_003790,payment_authentication,Payment authentication status was success.
EV_011369,TXN_003790,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-26.
EV_011370,TXN_003790,refund_record,Refund status: requested.
EV_011371,TXN_003791,payment_authentication,Payment authentication status was failed.
EV_011372,TXN_003791,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-20.
EV_011373,TXN_003791,refund_record,Refund status: processed.
EV_011374,TXN_003792,payment_authentication,Payment authentication status was failed.
EV_011375,TXN_003792,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-04-04.
EV_011376,TXN_003792,refund_record,Refund status: requested.
EV_011377,TXN_003793,payment_authentication,Payment authentication status was failed.
EV_011378,TXN_003793,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-02-19.
EV_011379,TXN_003793,refund_record,Refund status: none.
EV_011380,TXN_003794,payment_authentication,Payment authentication status was success.
EV_011381,TXN_003794,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-05-15.
EV_011382,TXN_003794,refund_record,Refund status: none.
EV_011383,TXN_003795,payment_authentication,Payment authentication status was failed.
EV_011384,TXN_003795,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-05-11.
EV_011385,TXN_003795,refund_record,Refund status: processed.
EV_011386,TXN_003796,payment_authentication,Payment authentication status was success.
EV_011387,TXN_003796,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-01-13.
EV_011388,TXN_003796,refund_record,Refund status: requested.
EV_011389,TXN_003797,payment_authentication,Payment authentication status was success.
EV_011390,TXN_003797,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-08-12.
EV_011391,TXN_003797,refund_record,Refund status: none.
EV_011392,TXN_003798,payment_authentication,Payment authentication status was success.
EV_011393,TXN_003798,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-07-01.
EV_011394,TXN_003798,refund_record,Refund status: none.
EV_011395,TXN_003799,payment_authentication,Payment authentication status was success.
EV_011396,TXN_003799,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-01-31.
EV_011397,TXN_003799,refund_record,Refund status: requested.
EV_011398,TXN_003800,payment_authentication,Payment authentication status was success.
EV_011399,TXN_003800,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-05-28.
EV_011400,TXN_003800,refund_record,Refund status: processed.
EV_011401,TXN_003801,payment_authentication,Payment authentication status was success.
EV_011402,TXN_003801,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-05.
EV_011403,TXN_003801,refund_record,Refund status: none.
EV_011404,TXN_003802,payment_authentication,Payment authentication status was failed.
EV_011405,TXN_003802,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-06-23.
EV_011406,TXN_003802,refund_record,Refund status: none.
EV_011407,TXN_003803,payment_authentication,Payment authentication status was success.
EV_011408,TXN_003803,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-07-28.
EV_011409,TXN_003803,refund_record,Refund status: none.
EV_011410,TXN_003804,payment_authentication,Payment authentication status was failed.
EV_011411,TXN_003804,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-03-02.
EV_011412,TXN_003804,refund_record,Refund status: requested.
EV_011413,TXN_003805,payment_authentication,Payment authentication status was success.
EV_011414,TXN_003805,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-14.
EV_011415,TXN_003805,refund_record,Refund status: none.
EV_011416,TXN_003806,payment_authentication,Payment authentication status was success.
EV_011417,TXN_003806,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-07-10.
EV_011418,TXN_003806,refund_record,Refund status: processed.
EV_011419,TXN_003807,payment_authentication,Payment authentication status was failed.
EV_011420,TXN_003807,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-01-27.
EV_011421,TXN_003807,refund_record,Refund status: processed.
EV_011422,TXN_003808,payment_authentication,Payment authentication status was success.
EV_011423,TXN_003808,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-07-16.
EV_011424,TXN_003808,refund_record,Refund status: none.
EV_011425,TXN_003809,payment_authentication,Payment authentication status was success.
EV_011426,TXN_003809,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-05-31.
EV_011427,TXN_003809,refund_record,Refund status: none.
EV_011428,TXN_003810,payment_authentication,Payment authentication status was success.
EV_011429,TXN_003810,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-04-19.
EV_011430,TXN_003810,refund_record,Refund status: none.
EV_011431,TXN_003811,payment_authentication,Payment authentication status was failed.
EV_011432,TXN_003811,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-04-01.
EV_011433,TXN_003811,refund_record,Refund status: none.
EV_011434,TXN_003812,payment_authentication,Payment authentication status was success.
EV_011435,TXN_003812,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-01-07.
EV_011436,TXN_003812,refund_record,Refund status: none.
EV_011437,TXN_003813,payment_authentication,Payment authentication status was success.
EV_011438,TXN_003813,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-22.
EV_011439,TXN_003813,refund_record,Refund status: none.
EV_011440,TXN_003814,payment_authentication,Payment authentication status was failed.
EV_011441,TXN_003814,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-07-29.
EV_011442,TXN_003814,refund_record,Refund status: none.
EV_011443,TXN_003815,payment_authentication,Payment authentication status was failed.
EV_011444,TXN_003815,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-05-14.
EV_011445,TXN_003815,refund_record,Refund status: processed.
EV_011446,TXN_003816,payment_authentication,Payment authentication status was success.
EV_011447,TXN_003816,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-04-12.
EV_011448,TXN_003816,refund_record,Refund status: requested.
EV_011449,TXN_003817,payment_authentication,Payment authentication status was failed.
EV_011450,TXN_003817,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-06.
EV_011451,TXN_003817,refund_record,Refund status: none.
EV_011452,TXN_003818,payment_authentication,Payment authentication status was success.
EV_011453,TXN_003818,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-02-08.
EV_011454,TXN_003818,refund_record,Refund status: requested.
EV_011455,TXN_003819,payment_authentication,Payment authentication status was success.
EV_011456,TXN_003819,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-06-15.
EV_011457,TXN_003819,refund_record,Refund status: requested.
EV_011458,TXN_003820,payment_authentication,Payment authentication status was success.
EV_011459,TXN_003820,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-01-18.
EV_011460,TXN_003820,refund_record,Refund status: none.
EV_011461,TXN_003821,payment_authentication,Payment authentication status was success.
EV_011462,TXN_003821,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-06-16.
EV_011463,TXN_003821,refund_record,Refund status: none.
EV_011464,TXN_003822,payment_authentication,Payment authentication status was success.
EV_011465,TXN_003822,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-01-08.
EV_011466,TXN_003822,refund_record,Refund status: requested.
EV_011467,TXN_003823,payment_authentication,Payment authentication status was failed.
EV_011468,TXN_003823,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-07-20.
EV_011469,TXN_003823,refund_record,Refund status: requested.
EV_011470,TXN_003824,payment_authentication,Payment authentication status was success.
EV_011471,TXN_003824,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-07-01.
EV_011472,TXN_003824,refund_record,Refund status: requested.
EV_011473,TXN_003825,payment_authentication,Payment authentication status was success.
EV_011474,TXN_003825,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-06-22.
EV_011475,TXN_003825,refund_record,Refund status: requested.
EV_011476,TXN_003826,payment_authentication,Payment authentication status was failed.
EV_011477,TXN_003826,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-06-15.
EV_011478,TXN_003826,refund_record,Refund status: requested.
EV_011479,TXN_003827,payment_authentication,Payment authentication status was failed.
EV_011480,TXN_003827,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-04-07.
EV_011481,TXN_003827,refund_record,Refund status: none.
EV_011482,TXN_003828,payment_authentication,Payment authentication status was success.
EV_011483,TXN_003828,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-03-12.
EV_011484,TXN_003828,refund_record,Refund status: none.
EV_011485,TXN_003829,payment_authentication,Payment authentication status was success.
EV_011486,TXN_003829,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-17.
EV_011487,TXN_003829,refund_record,Refund status: none.
EV_011488,TXN_003830,payment_authentication,Payment authentication status was success.
EV_011489,TXN_003830,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-05-19.
EV_011490,TXN_003830,refund_record,Refund status: none.
EV_011491,TXN_003831,payment_authentication,Payment authentication status was success.
EV_011492,TXN_003831,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-06-17.
EV_011493,TXN_003831,refund_record,Refund status: none.
EV_011494,TXN_003832,payment_authentication,Payment authentication status was success.
